,participant,block_num,trial_num,condition,rt,low_opt_feed,mid_opt_feed,high_opt_feed,selected_option,selected_fvalue,difficulty,magnitude,choice,rt_quantile
7018,36,4,41,BDF,0.956,40,45,52,F,52,easy,high,3,3
7019,36,4,42,ABC,1.019,30,29,40,C,40,hard,low,3,1
7020,36,4,43,BDF,2.289,38,36,44,F,44,easy,high,3,6
7021,36,4,44,ACE,2.205,29,44,51,C,44,easy,low,2,5
7022,36,4,45,ABC,1.321,23,39,40,C,40,hard,low,3,3
7023,36,4,46,BDF,1.632,29,48,54,F,54,easy,high,3,5
7024,36,4,47,ACE,0.869,26,47,50,E,50,easy,low,3,2
7025,36,4,48,DEF,3.566,41,40,55,F,55,hard,high,3,6
7026,36,4,49,ABC,1.076,33,31,30,C,30,hard,low,3,2
7027,36,4,50,ACE,2.282,32,35,48,C,35,easy,low,2,5
7028,36,4,51,BDF,1.439,26,49,46,F,46,easy,high,3,5
7029,36,4,52,DEF,1.282,44,38,50,F,50,hard,high,3,4
7030,36,4,53,ABC,3.561,31,44,32,C,32,hard,low,3,6
7031,36,4,54,ACE,2.84,30,38,40,E,40,easy,low,3,6
7032,36,4,55,BDF,1.656,33,44,46,F,46,easy,high,3,5
7033,36,4,56,ACE,3.276,31,42,44,E,44,easy,low,3,6
7034,36,4,57,ABC,7.392,31,35,34,B,35,hard,low,2,6
7035,36,4,58,ACE,3.306,32,26,49,C,26,easy,low,2,6
7036,36,4,60,BDF,1.306,33,45,49,D,45,easy,high,2,5
7037,36,4,61,DEF,1.156,44,45,47,F,47,hard,high,3,4
7038,36,4,62,BDF,0.987,27,49,51,F,51,easy,high,3,4
7039,36,4,63,DEF,0.667,51,51,56,F,56,hard,high,3,1
7040,36,4,64,ABC,0.986,28,37,41,C,41,hard,low,3,1
7041,36,4,65,BDF,0.756,35,37,50,F,50,easy,high,3,3
7042,36,4,66,ACE,1.178,39,50,44,E,44,easy,low,3,3
7043,36,4,67,ABC,0.899,27,34,45,C,45,hard,low,3,1
7044,36,4,68,BDF,0.978,34,40,53,F,53,easy,high,3,3
7045,36,4,69,ACE,0.808,23,38,47,E,47,easy,low,3,2
7046,36,4,70,DEF,1.331,41,41,40,D,41,hard,high,1,4
7047,36,4,71,ABC,1.416,18,35,28,B,35,hard,low,2,3
7048,36,4,72,BDF,1.654,34,33,52,F,52,easy,high,3,5
7049,36,4,73,ABC,2.877,36,40,37,C,37,hard,low,3,5
7050,36,4,74,ACE,0.814,24,42,38,E,38,easy,low,3,2
7051,36,4,75,DEF,0.923,41,49,50,E,49,hard,high,2,3
7052,36,4,76,ABC,0.957,33,34,34,C,34,hard,low,3,1
7053,36,4,77,DEF,0.844,47,53,38,F,38,hard,high,3,2
7054,36,4,78,BDF,1.694,27,42,49,F,49,easy,high,3,5
7055,36,4,79,DEF,3.214,49,44,59,F,59,hard,high,3,6
7056,36,4,80,ACE,0.939,29,40,43,E,43,easy,low,3,3
7057,36,4,81,ABC,2.557,32,28,33,C,33,hard,low,3,5
7058,36,4,82,BDF,2.637,32,40,51,F,51,easy,high,3,6
7059,36,4,83,DEF,0.891,38,51,56,F,56,hard,high,3,3
7060,36,4,84,ACE,0.826,29,35,52,E,52,easy,low,3,2
7061,36,4,85,BDF,0.641,36,47,52,F,52,easy,high,3,2
7062,36,4,86,DEF,1.506,43,47,47,F,47,hard,high,3,5
7063,36,4,87,ABC,1.142,31,41,38,C,38,hard,low,3,2
7064,36,4,88,ACE,1.053,27,41,46,E,46,easy,low,3,3
7065,36,4,89,ABC,2.028,32,34,44,C,44,hard,low,3,4
7066,36,4,90,ACE,1.408,36,31,50,E,50,easy,low,3,4
7067,36,4,91,DEF,1.809,43,51,51,F,51,hard,high,3,5
7068,36,4,92,BDF,0.722,35,39,55,F,55,easy,high,3,2
7069,36,4,93,ACE,1.643,28,41,45,E,45,easy,low,3,5
7070,36,4,94,BDF,0.647,33,38,52,F,52,easy,high,3,2
7071,36,4,95,ACE,1.668,39,37,46,E,46,easy,low,3,5
7072,36,4,96,BDF,1.004,36,48,52,F,52,easy,high,3,4
7073,36,4,97,ABC,2.334,25,26,33,C,33,hard,low,3,5
7074,36,4,98,ACE,3.025,35,46,53,E,53,easy,low,3,6
7075,36,4,99,DEF,0.888,32,48,44,F,44,hard,high,3,3
7076,36,4,100,ABC,2.176,27,29,42,C,42,hard,low,3,4
7077,36,4,101,DEF,1.119,36,44,55,F,55,hard,high,3,3
7078,36,4,102,ACE,2.071,30,34,37,E,37,easy,low,3,5
7079,36,4,103,ABC,2.449,42,31,38,C,38,hard,low,3,5
7080,36,4,104,ACE,0.963,29,35,46,E,46,easy,low,3,3
7081,36,4,105,ABC,1.397,30,33,41,C,41,hard,low,3,3
7082,36,4,106,DEF,1.049,39,42,45,F,45,hard,high,3,3
7083,36,4,107,ABC,1.101,33,30,36,B,30,hard,low,2,2
7084,36,4,108,ACE,1.284,28,37,46,E,46,easy,low,3,4
7085,36,4,109,ABC,1.2,33,24,42,C,42,hard,low,3,2
7086,36,4,110,ACE,0.721,29,42,40,C,42,easy,low,2,1
7087,36,4,111,ABC,0.699,33,41,39,C,39,hard,low,3,1
7088,36,4,112,ACE,0.849,28,32,54,E,54,easy,low,3,2
7089,36,4,113,DEF,1.194,41,46,47,F,47,hard,high,3,4
7090,36,4,114,ABC,0.872,34,32,37,B,32,hard,low,2,1
7091,36,4,115,BDF,0.563,35,45,49,F,49,easy,high,3,1
7092,36,4,116,ABC,2.058,30,46,37,C,37,hard,low,3,4
7093,36,4,117,ACE,0.836,35,40,48,E,48,easy,low,3,2
7094,36,4,118,BDF,1.096,40,52,53,F,53,easy,high,3,4
7095,36,4,119,ABC,1.115,25,22,31,C,31,hard,low,3,2
7096,36,4,120,ACE,0.794,23,29,46,C,29,easy,low,2,2
7097,36,4,121,DEF,0.968,44,42,52,F,52,hard,high,3,3
7098,36,4,122,BDF,0.747,28,38,57,F,57,easy,high,3,3
7099,36,4,123,DEF,0.689,42,47,58,F,58,hard,high,3,2
7100,36,4,124,BDF,0.714,42,46,54,F,54,easy,high,3,2
7101,36,4,125,DEF,0.815,45,46,48,F,48,hard,high,3,2
7102,36,4,126,BDF,0.654,37,40,43,F,43,easy,high,3,2
7103,36,4,127,ABC,1.211,32,38,36,C,36,hard,low,3,2
7104,36,4,128,BDF,0.677,33,40,48,F,48,easy,high,3,2
7105,36,4,129,ACE,0.938,31,36,36,E,36,easy,low,3,2
7106,36,4,130,DEF,0.637,46,47,48,F,48,hard,high,3,1
7107,36,4,131,BDF,0.696,43,42,51,F,51,easy,high,3,2
7108,36,4,132,ABC,1.325,37,30,46,C,46,hard,low,3,3
7109,36,4,133,DEF,0.667,44,42,46,F,46,hard,high,3,1
7110,36,4,134,ABC,4.217,27,31,43,C,43,hard,low,3,6
7111,36,4,135,ACE,1.403,38,39,45,E,45,easy,low,3,4
7112,36,4,136,BDF,1.296,42,38,49,F,49,easy,high,3,5
7113,36,4,137,ABC,3.108,31,43,36,C,36,hard,low,3,6
7114,36,4,138,BDF,1.02,34,35,51,F,51,easy,high,3,4
7115,36,4,139,ABC,1.236,26,27,47,C,47,hard,low,3,2
7116,36,4,140,BDF,0.857,36,43,45,F,45,easy,high,3,3
7117,36,4,141,ABC,1.837,35,37,32,B,37,hard,low,2,4
7118,36,4,142,DEF,0.667,36,49,60,F,60,hard,high,3,1
7119,36,4,143,BDF,0.782,38,46,47,F,47,easy,high,3,3
7120,36,4,144,ABC,1.741,28,35,33,B,35,hard,low,2,3
7121,36,4,145,BDF,0.986,30,47,46,F,46,easy,high,3,4
7122,36,4,146,DEF,0.801,54,37,54,F,54,hard,high,3,2
7123,36,4,147,ACE,0.912,37,40,50,E,50,easy,low,3,2
7124,36,4,148,ABC,1.055,36,29,33,B,29,hard,low,2,2
7125,36,4,149,BDF,0.941,32,41,50,F,50,easy,high,3,3
7126,36,4,150,ACE,1.026,21,36,45,E,45,easy,low,3,3
7127,36,4,151,DEF,0.919,41,46,51,F,51,hard,high,3,3
7128,36,4,152,ABC,1.785,27,36,37,B,36,hard,low,2,4
7129,36,4,153,BDF,0.727,28,39,50,F,50,easy,high,3,2
7130,36,4,154,ACE,1.217,32,44,50,E,50,easy,low,3,4
7131,36,4,155,DEF,0.961,38,42,41,F,41,hard,high,3,3
7132,36,4,156,BDF,0.583,36,41,54,F,54,easy,high,3,1
7133,36,4,157,DEF,0.674,38,34,53,F,53,hard,high,3,1
7134,36,4,158,ACE,0.64,26,40,39,E,39,easy,low,3,1
7135,36,4,159,DEF,0.713,45,58,45,F,45,hard,high,3,2
7136,36,4,160,BDF,0.961,37,48,50,F,50,easy,high,3,3
7137,36,4,161,ACE,1.312,40,38,55,E,55,easy,low,3,4
7138,36,4,162,ABC,1.335,31,39,40,B,39,hard,low,2,3
7139,36,4,163,BDF,0.701,39,43,44,F,44,easy,high,3,2
7140,36,4,164,DEF,0.761,45,45,49,F,49,hard,high,3,2
7141,36,4,165,ACE,0.997,29,33,51,E,51,easy,low,3,3
7142,36,4,166,BDF,0.704,39,47,45,F,45,easy,high,3,2
7143,36,4,167,DEF,0.586,50,39,54,F,54,hard,high,3,1
7144,36,4,168,ACE,0.815,36,39,56,E,56,easy,low,3,2
7145,36,4,169,BDF,0.704,25,51,55,F,55,easy,high,3,2
7146,36,4,170,ABC,1.084,33,37,35,B,37,hard,low,2,2
7147,36,4,171,DEF,2.542,33,54,51,F,51,hard,high,3,6
7148,36,4,172,BDF,0.825,29,47,43,F,43,easy,high,3,3
7149,36,4,173,ACE,1.154,35,41,45,E,45,easy,low,3,3
7150,36,4,174,ABC,1.761,29,38,39,B,38,hard,low,2,4
7151,36,4,175,DEF,0.787,44,45,48,F,48,hard,high,3,2
7152,36,4,176,ACE,0.678,28,41,40,E,40,easy,low,3,1
7153,36,4,177,BDF,0.581,36,34,55,F,55,easy,high,3,1
7154,36,4,178,DEF,0.873,42,43,59,F,59,hard,high,3,2
7155,36,4,179,BDF,0.59,34,48,41,F,41,easy,high,3,1
7156,36,4,180,ABC,0.864,28,34,43,B,34,hard,low,2,1
7157,36,4,181,BDF,1.24,37,39,56,F,56,easy,high,3,4
7158,36,4,182,DEF,0.994,34,43,48,D,34,hard,high,1,3
7159,36,4,183,ACE,0.951,22,45,55,A,22,easy,low,1,3
7160,36,4,184,ABC,1.136,34,25,39,C,39,hard,low,3,2
7161,36,4,185,DEF,1.545,37,52,62,F,62,hard,high,3,5
7162,36,4,186,ACE,0.655,32,39,50,E,50,easy,low,3,1
7163,36,4,187,BDF,0.743,31,39,47,F,47,easy,high,3,2
7164,36,4,188,DEF,1.339,40,44,45,F,45,hard,high,3,4
7165,36,4,189,BDF,0.917,32,43,53,F,53,easy,high,3,3
7166,36,4,190,ACE,0.7,27,43,47,E,47,easy,low,3,1
7167,36,4,191,DEF,0.679,35,41,47,F,47,hard,high,3,2
7168,36,4,192,BDF,0.571,30,37,54,F,54,easy,high,3,1
7169,36,4,193,DEF,0.6,42,48,44,F,44,hard,high,3,1
7170,36,4,194,ACE,2.361,33,34,44,E,44,easy,low,3,5
7171,36,4,195,BDF,0.631,31,42,46,F,46,easy,high,3,1
7172,36,4,196,ACE,0.625,27,34,48,E,48,easy,low,3,1
7173,36,4,197,DEF,0.762,40,42,53,F,53,hard,high,3,2
7174,36,4,198,BDF,0.564,31,39,50,F,50,easy,high,3,1
7175,36,4,199,DEF,0.701,43,48,53,F,53,hard,high,3,2
7176,36,4,200,BDF,1.987,33,45,52,F,52,easy,high,3,6
7177,37,4,1,BDF,0.737,33,42,56,B,33,easy,high,1,4
7178,37,4,2,ACE,0.564,23,36,51,A,23,easy,low,1,2
7179,37,4,3,ABC,0.735,27,32,33,C,33,hard,low,3,2
7180,37,4,4,ACE,0.656,37,44,45,A,37,easy,low,1,3
7181,37,4,5,DEF,0.981,42,43,51,D,42,hard,high,1,4
7182,37,4,6,ACE,0.495,29,37,40,C,37,easy,low,2,1
7183,37,4,7,ABC,0.717,30,33,37,C,37,hard,low,3,2
7184,37,4,8,BDF,1.092,30,39,49,D,39,easy,high,2,5
7185,37,4,9,ABC,1.115,22,34,32,B,34,hard,low,2,4
7186,37,4,10,ACE,0.555,39,48,50,E,50,easy,low,3,2
7187,37,4,11,ABC,1.328,31,27,45,A,31,hard,low,1,5
7188,37,4,12,BDF,1.172,38,54,55,D,54,easy,high,2,6
7189,37,4,13,ABC,0.906,25,39,39,B,39,hard,low,2,3
7190,37,4,14,ACE,0.918,30,36,41,A,30,easy,low,1,5
7191,37,4,15,BDF,0.602,36,37,54,F,54,easy,high,3,3
7192,37,4,16,ABC,0.815,33,33,32,C,32,hard,low,3,3
7193,37,4,17,BDF,0.84,28,41,47,D,41,easy,high,2,4
7194,37,4,18,DEF,0.581,45,40,58,F,58,hard,high,3,1
7195,37,4,19,ACE,0.622,31,46,44,E,44,easy,low,3,3
7196,37,4,20,DEF,1.005,41,46,54,F,54,hard,high,3,5
7197,37,4,21,BDF,1.087,29,47,54,F,54,easy,high,3,5
7198,37,4,22,ACE,0.768,28,35,47,C,35,easy,low,2,4
7199,37,4,23,BDF,0.676,34,45,50,F,50,easy,high,3,4
7200,37,4,24,DEF,0.946,38,49,51,F,51,hard,high,3,4
7201,37,4,25,ACE,1.152,26,29,49,E,49,easy,low,3,6
7202,37,4,26,ABC,0.719,34,37,35,C,35,hard,low,3,2
7203,37,4,27,BDF,1.243,33,34,62,D,34,easy,high,2,6
7204,37,4,28,ABC,1.07,39,36,44,B,36,hard,low,2,4
7205,37,4,29,DEF,0.723,44,39,44,F,44,hard,high,3,3
7206,37,4,30,BDF,0.516,32,44,49,F,49,easy,high,3,1
7207,37,4,31,ABC,1.033,22,35,42,C,42,hard,low,3,4
7208,37,4,32,BDF,0.607,34,43,46,F,46,easy,high,3,3
7209,37,4,33,DEF,0.702,38,45,47,F,47,hard,high,3,2
7210,37,4,34,ABC,1.019,36,29,30,C,30,hard,low,3,4
7211,37,4,35,DEF,1.294,45,53,40,F,40,hard,high,3,6
7212,37,4,36,ABC,1.074,40,38,36,C,36,hard,low,3,4
7213,37,4,37,DEF,1.078,47,55,48,F,48,hard,high,3,5
7214,37,4,38,ABC,1.568,21,25,31,A,21,hard,low,1,6
7215,37,4,39,BDF,1.041,32,44,45,F,45,easy,high,3,5
7216,37,4,40,ABC,1.61,29,43,41,C,41,hard,low,3,6
7217,37,4,41,DEF,1.14,42,39,51,E,39,hard,high,2,5
7218,37,4,42,ABC,1.139,24,32,34,C,34,hard,low,3,4
7219,37,4,43,ACE,0.88,33,31,45,E,45,easy,low,3,5
7220,37,4,44,DEF,1.356,33,47,45,F,45,hard,high,3,6
7221,37,4,45,BDF,0.735,39,39,46,F,46,easy,high,3,4
7222,37,4,46,ACE,0.872,36,36,55,E,55,easy,low,3,5
7223,37,4,47,ABC,1.572,25,37,38,B,37,hard,low,2,6
7224,37,4,48,DEF,1.01,40,50,47,E,50,hard,high,2,5
7225,37,4,49,ACE,0.729,26,33,48,E,48,easy,low,3,4
7226,37,4,50,BDF,1.167,24,36,43,F,43,easy,high,3,6
7227,37,4,51,ABC,1.36,29,31,44,B,31,hard,low,2,5
7228,37,4,52,BDF,0.667,37,37,53,F,53,easy,high,3,3
7229,37,4,53,ACE,1.77,32,40,48,E,48,easy,low,3,6
7230,37,4,54,BDF,0.622,35,42,50,F,50,easy,high,3,3
7231,37,4,55,DEF,1.202,51,47,53,E,47,hard,high,2,5
7232,37,4,56,ABC,1.21,35,29,40,C,40,hard,low,3,5
7233,37,4,57,BDF,1.042,44,43,58,F,58,easy,high,3,5
7234,37,4,58,ABC,1.706,36,33,34,C,34,hard,low,3,6
7235,37,4,59,ACE,0.644,33,32,42,E,42,easy,low,3,3
7236,37,4,60,DEF,0.967,39,47,50,E,47,hard,high,2,4
7237,37,4,61,ACE,0.692,34,44,41,E,41,easy,low,3,3
7238,37,4,62,BDF,0.924,41,37,45,F,45,easy,high,3,5
7239,37,4,63,DEF,0.911,46,49,48,E,49,hard,high,2,4
7240,37,4,64,ABC,1.238,30,31,42,C,42,hard,low,3,5
7241,37,4,65,BDF,0.865,34,47,49,F,49,easy,high,3,4
7242,37,4,66,ABC,0.898,27,38,35,C,35,hard,low,3,3
7243,37,4,67,ACE,0.869,29,40,52,C,40,easy,low,2,5
7244,37,4,68,DEF,1.137,39,43,47,E,43,hard,high,2,5
7245,37,4,69,BDF,0.837,37,32,41,F,41,easy,high,3,4
7246,37,4,70,ABC,1.37,31,31,37,A,31,hard,low,1,6
7247,37,4,71,DEF,0.849,43,52,49,E,52,hard,high,2,3
7248,37,4,72,ACE,0.605,26,35,43,E,43,easy,low,3,2
7249,37,4,73,BDF,1.297,32,38,51,F,51,easy,high,3,6
7250,37,4,74,ACE,0.555,26,45,51,E,51,easy,low,3,2
7251,37,4,75,DEF,0.944,35,38,49,E,38,hard,high,2,4
7252,37,4,76,ACE,0.689,31,33,49,E,49,easy,low,3,3
7253,37,4,77,ABC,0.787,25,30,38,C,38,hard,low,3,3
7254,37,4,78,DEF,0.833,38,41,48,E,41,hard,high,2,3
7255,37,4,79,ACE,0.791,30,33,38,E,38,easy,low,3,4
7256,37,4,80,ABC,1.365,33,38,32,C,32,hard,low,3,5
7257,37,4,81,DEF,0.69,38,42,51,E,42,hard,high,2,2
7258,37,4,82,ABC,1.423,25,30,41,C,41,hard,low,3,6
7259,37,4,83,ACE,0.656,34,43,40,E,40,easy,low,3,3
7260,37,4,84,ABC,0.921,34,34,34,C,34,hard,low,3,3
7261,37,4,85,BDF,1.42,40,45,52,F,52,easy,high,3,6
7262,37,4,86,ACE,0.919,29,38,58,E,58,easy,low,3,5
7263,37,4,87,ABC,0.743,25,25,40,C,40,hard,low,3,2
7264,37,4,88,BDF,0.611,35,48,54,F,54,easy,high,3,3
7265,37,4,89,DEF,1.105,42,53,47,E,53,hard,high,2,5
7266,37,4,90,BDF,0.884,34,40,53,F,53,easy,high,3,4
7267,37,4,91,DEF,0.871,38,50,42,F,42,hard,high,3,4
7268,37,4,92,BDF,0.7,35,36,51,F,51,easy,high,3,4
7269,37,4,93,DEF,0.936,37,41,44,E,41,hard,high,2,4
7270,37,4,94,ABC,0.59,32,37,36,C,36,hard,low,3,1
7271,37,4,95,ACE,0.545,32,42,46,E,46,easy,low,3,2
7272,37,4,96,DEF,1.134,48,44,48,F,48,hard,high,3,5
7273,37,4,97,ABC,0.85,28,31,38,C,38,hard,low,3,3
7274,37,4,98,DEF,0.805,41,47,55,E,47,hard,high,2,3
7275,37,4,99,ACE,0.743,32,37,45,E,45,easy,low,3,4
7276,37,4,100,DEF,1.401,41,39,52,F,52,hard,high,3,6
7277,37,4,101,BDF,0.901,39,51,46,F,46,easy,high,3,5
7278,37,4,102,ABC,1.288,38,35,34,C,34,hard,low,3,5
7279,37,4,103,DEF,1.245,40,46,57,F,57,hard,high,3,5
7280,37,4,104,BDF,0.613,36,37,47,F,47,easy,high,3,3
7281,37,4,105,ACE,0.825,27,37,42,E,42,easy,low,3,4
7282,37,4,106,BDF,0.585,39,50,43,F,43,easy,high,3,2
7283,37,4,107,DEF,0.846,47,50,48,E,50,hard,high,2,3
7284,37,4,108,ABC,1.021,35,31,39,C,39,hard,low,3,4
7285,37,4,109,ACE,0.872,28,45,45,E,45,easy,low,3,5
7286,37,4,110,DEF,1.31,49,46,59,E,46,hard,high,2,6
7287,37,4,111,ABC,0.962,28,42,39,C,39,hard,low,3,4
7288,37,4,112,BDF,1.291,40,36,51,F,51,easy,high,3,6
7289,37,4,113,ACE,0.935,31,39,44,E,44,easy,low,3,5
7290,37,4,114,BDF,1.122,38,44,55,F,55,easy,high,3,5
7291,37,4,115,ABC,1.105,23,26,40,C,40,hard,low,3,4
7292,37,4,116,BDF,0.905,34,39,54,F,54,easy,high,3,5
7293,37,4,117,ABC,1.14,30,35,46,C,46,hard,low,3,5
7294,37,4,118,ACE,1.257,32,35,46,E,46,easy,low,3,6
7295,37,4,119,ABC,1.207,38,36,38,A,38,hard,low,1,5
7296,37,4,120,ACE,1.127,28,36,50,C,36,easy,low,2,6
7297,37,4,121,ABC,1.185,30,43,33,B,43,hard,low,2,5
7298,37,4,122,ACE,0.966,42,43,44,E,44,easy,low,3,6
7299,37,4,123,DEF,1.29,44,34,60,E,34,hard,high,2,5
7300,37,4,124,ABC,0.863,34,27,38,C,38,hard,low,3,3
7301,37,4,125,ACE,0.69,28,41,46,E,46,easy,low,3,3
7302,37,4,126,BDF,0.673,29,46,46,F,46,easy,high,3,3
7303,37,4,127,ACE,0.822,24,47,44,E,44,easy,low,3,4
7304,37,4,128,ABC,0.924,23,46,29,C,29,hard,low,3,3
7305,37,4,129,DEF,0.835,48,48,45,E,48,hard,high,2,3
7306,37,4,130,BDF,0.99,36,48,42,F,42,easy,high,3,5
7307,37,4,131,DEF,0.937,46,45,53,E,45,hard,high,2,4
7308,37,4,132,ACE,0.695,31,37,44,E,44,easy,low,3,3
7309,37,4,133,DEF,0.817,43,52,52,F,52,hard,high,3,3
7310,37,4,134,ACE,1.212,26,30,49,A,26,easy,low,1,6
7311,37,4,135,DEF,0.938,46,41,44,F,44,hard,high,3,4
7312,37,4,136,ACE,0.864,29,34,37,E,37,easy,low,3,5
7313,37,4,137,BDF,0.632,30,39,53,F,53,easy,high,3,3
7314,37,4,138,DEF,0.836,49,49,45,F,45,hard,high,3,3
7315,37,4,139,ABC,0.83,26,22,43,C,43,hard,low,3,3
7316,37,4,140,DEF,0.856,43,51,48,F,48,hard,high,3,4
7317,37,4,141,ABC,1.11,34,31,43,B,31,hard,low,2,4
7318,37,4,142,BDF,0.541,40,42,49,F,49,easy,high,3,2
7319,37,4,143,DEF,1.646,47,48,56,E,48,hard,high,2,6
7320,37,4,144,ACE,0.595,27,34,43,E,43,easy,low,3,2
7321,37,4,145,DEF,1.219,42,56,43,F,43,hard,high,3,5
7322,37,4,146,ABC,0.869,20,34,36,C,36,hard,low,3,3
7323,37,4,147,BDF,0.836,39,34,57,F,57,easy,high,3,4
7324,37,4,148,ABC,0.927,27,33,37,A,27,hard,low,1,3
7325,37,4,149,DEF,1.505,44,53,54,F,54,hard,high,3,6
7326,37,4,150,BDF,0.605,37,45,56,F,56,easy,high,3,3
7327,37,4,151,DEF,1.092,39,46,50,F,50,hard,high,3,5
7328,37,4,152,ABC,0.81,24,42,39,C,39,hard,low,3,3
7329,37,4,153,ACE,0.874,29,38,40,E,40,easy,low,3,5
7330,37,4,154,DEF,0.514,33,49,57,F,57,hard,high,3,1
7331,37,4,155,BDF,0.905,33,40,50,F,50,easy,high,3,5
7332,37,4,156,ACE,0.702,31,31,44,E,44,easy,low,3,4
7333,37,4,157,BDF,0.556,37,45,38,F,38,easy,high,3,2
7334,37,4,158,DEF,0.839,50,43,50,E,43,hard,high,2,3
7335,37,4,159,BDF,0.679,26,41,41,F,41,easy,high,3,4
7336,37,4,160,DEF,0.674,46,37,49,F,49,hard,high,3,2
7337,37,4,161,ACE,0.817,37,42,47,E,47,easy,low,3,4
7338,37,4,162,DEF,0.756,43,45,44,F,44,hard,high,3,3
7339,37,4,163,ACE,0.544,32,47,47,E,47,easy,low,3,2
7340,37,4,164,ABC,0.598,33,30,28,C,28,hard,low,3,2
7341,37,4,165,DEF,0.664,43,43,51,E,43,hard,high,2,2
7342,37,4,166,ACE,0.517,27,35,48,E,48,easy,low,3,2
7343,37,4,167,BDF,0.542,35,40,46,F,46,easy,high,3,2
7344,37,4,168,ACE,0.816,35,37,54,E,54,easy,low,3,4
7345,37,4,169,BDF,0.551,31,45,55,F,55,easy,high,3,2
7346,37,4,170,ABC,1.146,33,41,41,B,41,hard,low,2,5
7347,37,4,171,ACE,0.838,21,35,42,E,42,easy,low,3,5
7348,37,4,172,ABC,1.298,27,32,39,C,39,hard,low,3,5
7349,37,4,173,BDF,0.569,28,40,52,F,52,easy,high,3,2
7350,37,4,174,ABC,1.325,36,27,41,C,41,hard,low,3,5
7351,37,4,175,BDF,0.903,38,52,56,F,56,easy,high,3,5
7352,37,4,176,DEF,0.678,49,51,53,E,51,hard,high,2,2
7353,37,4,177,BDF,0.657,28,40,46,F,46,easy,high,3,3
7354,37,4,178,DEF,0.918,41,47,59,F,59,hard,high,3,4
7355,37,4,179,ACE,0.466,28,43,48,E,48,easy,low,3,1
7356,37,4,180,ABC,0.742,29,36,39,C,39,hard,low,3,2
7357,37,4,181,BDF,0.506,33,43,52,F,52,easy,high,3,1
7358,37,4,182,ACE,0.642,18,38,48,E,48,easy,low,3,3
7359,37,4,183,BDF,0.376,40,41,50,F,50,easy,high,3,1
7360,37,4,184,ACE,0.517,37,40,50,E,50,easy,low,3,2
7361,37,4,185,BDF,0.514,30,44,50,F,50,easy,high,3,1
7362,37,4,186,ACE,0.459,30,41,54,E,54,easy,low,3,1
7363,37,4,187,ABC,0.746,32,41,26,A,32,hard,low,1,2
7364,37,4,188,DEF,0.582,42,42,47,F,47,hard,high,3,2
7365,37,4,189,ACE,0.446,33,42,43,E,43,easy,low,3,1
7366,37,4,190,ABC,1.066,24,32,40,C,40,hard,low,3,4
7367,37,4,191,ACE,0.831,35,41,45,E,45,easy,low,3,5
7368,37,4,192,BDF,0.593,28,36,52,F,52,easy,high,3,3
7369,37,4,193,ABC,0.541,31,29,39,C,39,hard,low,3,1
7370,37,4,194,BDF,0.583,35,30,48,F,48,easy,high,3,2
7371,37,4,195,DEF,1.397,35,46,49,F,49,hard,high,3,6
7372,37,4,196,BDF,0.535,36,35,55,F,55,easy,high,3,2
7373,37,4,197,ACE,0.686,30,42,42,E,42,easy,low,3,3
7374,37,4,198,DEF,0.694,41,36,53,E,36,hard,high,2,2
7375,37,4,199,ACE,0.485,35,50,51,E,51,easy,low,3,1
7376,37,4,200,DEF,0.605,46,52,52,F,52,hard,high,3,2
7377,38,4,1,DEF,1.876,40,39,57,F,57,hard,high,3,5
7378,38,4,2,ABC,1.202,32,42,43,A,32,hard,low,1,2
7379,38,4,3,DEF,1.208,44,38,50,F,50,hard,high,3,4
7380,38,4,4,ACE,1.636,31,41,46,C,41,easy,low,2,4
7381,38,4,5,BDF,2.155,34,40,58,F,58,easy,high,3,6
7382,38,4,6,DEF,3.429,35,39,51,E,39,hard,high,2,6
7383,38,4,7,BDF,1.772,25,46,56,F,56,easy,high,3,5
7384,38,4,8,ABC,2.926,25,37,37,B,37,hard,low,2,6
7385,38,4,9,DEF,1.605,39,42,41,F,41,hard,high,3,5
7386,38,4,10,ACE,1.438,31,42,52,E,52,easy,low,3,3
7387,38,4,11,DEF,1.893,40,48,45,F,45,hard,high,3,5
7388,38,4,12,ACE,3.781,35,37,42,E,42,easy,low,3,6
7389,38,4,13,BDF,3.413,24,44,49,F,49,easy,high,3,6
7390,38,4,14,ACE,1.471,42,29,47,E,47,easy,low,3,3
7391,38,4,15,DEF,2.207,47,46,52,F,52,hard,high,3,6
7392,38,4,16,ABC,2.977,21,36,39,C,39,hard,low,3,6
7393,38,4,17,BDF,0.872,25,42,42,F,42,easy,high,3,2
7394,38,4,18,ACE,1.24,39,48,45,E,45,easy,low,3,2
7395,38,4,19,ABC,1.678,29,40,35,C,35,hard,low,3,4
7396,38,4,20,BDF,1.655,31,44,47,F,47,easy,high,3,5
7397,38,4,21,DEF,1.258,40,38,52,F,52,hard,high,3,4
7398,38,4,22,BDF,0.693,31,40,55,F,55,easy,high,3,1
7399,38,4,23,ACE,2.431,39,33,51,C,33,easy,low,2,6
7400,38,4,24,ABC,3.591,29,39,36,B,39,hard,low,2,6
7401,38,4,25,BDF,0.56,36,40,44,F,44,easy,high,3,1
7402,38,4,26,DEF,1.934,42,42,46,F,46,hard,high,3,5
7403,38,4,27,BDF,0.795,35,44,45,F,45,easy,high,3,2
