id,trial,block,rt,resp,correct,f_cor,f_inc,cor_option,inc_option,pair_type
20,68,2,1.5174864583586896,1,1,36,42,1,0,0
20,69,2,1.2433133185445513,3,1,44,56,3,2,3
20,70,2,1.4481113382512376,3,1,56,43,3,1,2
20,71,2,1.8732777479490323,3,1,59,53,3,2,3
20,72,2,1.3643062505052512,1,1,38,40,1,0,0
20,73,2,1.457008936510647,2,1,46,33,2,0,1
20,74,2,1.7478215100895795,0,0,41,35,1,0,0
20,75,2,1.3235794375268597,2,1,48,39,2,0,1
20,76,2,1.953982824668856,2,0,50,55,3,2,3
20,77,2,1.8617146590381708,3,1,59,36,3,1,2
20,78,2,1.690387678872867,3,1,54,48,3,2,3
20,79,2,1.5933367171078316,1,1,45,34,1,0,0
20,80,2,2.2212538148537533,2,1,51,44,2,0,1
21,1,0,1.1935220604727874,0,0,39,38,1,0,0
21,2,0,1.344919628207208,1,0,55,38,3,1,2
21,3,0,1.0323415697939708,3,1,52,55,3,2,3
21,4,0,1.2013088725552734,2,0,64,49,3,2,3
21,5,0,1.1635879068726354,3,1,48,49,3,2,3
21,6,0,1.5890677431825682,0,0,52,34,2,0,1
21,7,0,1.324797752122322,2,1,53,43,2,0,1
21,8,0,1.4770394344541269,3,1,50,44,3,1,2
21,9,0,2.546427156119534,3,1,59,40,3,1,2
21,10,0,1.9182765316691075,2,1,46,32,2,0,1
21,11,0,3.348689642648424,1,1,37,36,1,0,0
21,12,0,2.6537932079672832,1,1,41,35,1,0,0
21,13,0,1.93821989099888,2,1,50,37,2,0,1
21,14,0,2.2352410505245643,1,1,36,39,1,0,0
21,15,0,1.889294353648438,3,1,62,35,3,1,2
21,16,0,3.557981251986348,2,0,53,51,3,2,3
21,17,0,1.6861573056876296,1,0,48,50,3,1,2
21,18,0,2.185581648886909,2,1,45,34,2,0,1
21,19,0,2.391313163101586,2,1,56,44,2,0,1
21,20,0,3.5557946777435063,0,0,43,34,1,0,0
21,21,0,1.2551274073730383,1,1,34,38,1,0,0
21,22,0,1.436221902811667,2,1,40,30,2,0,1
21,23,0,1.8970856030500731,1,1,39,31,1,0,0
21,24,0,1.863421029546771,3,1,57,58,3,2,3
21,25,0,1.081138424895471,3,1,44,53,3,2,3
21,26,0,1.287189426074292,3,1,58,46,3,1,2
21,27,0,1.4561826700846725,3,1,49,48,3,2,3
21,28,0,1.7493645247268432,1,1,35,37,1,0,0
21,29,0,1.1443412066164456,2,1,50,42,2,0,1
21,30,0,1.7243943656976626,3,1,55,50,3,2,3
21,31,0,1.7142810331579312,3,1,46,42,3,1,2
21,32,0,1.277125245375828,1,1,30,26,1,0,0
21,33,0,1.3915770129124212,2,1,53,29,2,0,1
21,34,0,1.8379801733763088,1,1,45,40,1,0,0
21,35,0,1.4464936135027529,3,1,56,40,3,1,2
21,36,0,1.8193813216867056,2,1,46,42,2,0,1
21,37,0,1.7395290366202971,2,1,60,32,2,0,1
21,38,0,1.7168597981299172,3,1,53,48,3,2,3
21,39,0,1.7153289230936934,1,1,42,33,1,0,0
21,40,0,1.4641794014878542,3,1,57,49,3,2,3
21,41,0,1.6525797719004909,1,1,48,39,1,0,0
21,42,0,1.5961189843183092,3,1,61,54,3,2,3
21,43,0,2.029092428329932,2,1,57,37,2,0,1
21,44,0,1.2485482287074774,2,1,47,33,2,0,1
21,45,0,1.1342951165261184,3,1,47,39,3,1,2
21,46,0,1.180103266651713,3,1,54,47,3,1,2
21,47,0,1.422465531418311,2,1,42,41,2,0,1
21,48,0,1.7104888321209728,3,1,56,38,3,1,2
21,49,0,2.479493613162049,3,1,52,52,3,2,3
21,50,0,1.1883443919286951,3,1,57,47,3,2,3
21,51,0,1.3599802300368538,3,1,51,41,3,1,2
21,52,0,1.7228768026179753,1,1,38,35,1,0,0
21,53,0,1.9081570551497864,3,1,60,54,3,2,3
21,54,0,2.3007618193960298,2,1,51,36,2,0,1
21,55,0,1.1910361378668313,1,1,42,36,1,0,0
21,56,0,1.2697582719301863,3,1,60,34,3,1,2
21,57,0,1.5445187676405112,3,1,52,44,3,2,3
21,58,0,2.5705828964564716,1,1,45,28,1,0,0
21,59,0,1.3542062540936968,3,1,50,33,3,1,2
21,60,0,1.839337651641472,1,1,32,40,1,0,0
21,61,0,1.7300509233546109,2,1,52,38,2,0,1
21,62,0,2.164919785220264,2,1,47,35,2,0,1
21,63,0,2.7237502717862303,3,1,56,55,3,2,3
21,64,0,1.3612028820725754,3,1,53,41,3,1,2
21,65,0,1.8538497325835124,3,1,55,45,3,2,3
21,66,0,1.3113885156035394,3,1,59,40,3,1,2
21,67,0,1.7826276915320705,2,1,56,31,2,0,1
21,68,0,1.6840874670660924,3,1,51,37,3,1,2
21,69,0,1.5340118790436463,3,1,51,43,3,2,3
21,70,0,1.6873779097286388,1,1,36,39,1,0,0
21,71,0,1.6101402295189473,3,1,54,46,3,1,2
21,72,0,1.791823523047242,3,1,49,44,3,2,3
21,73,0,1.8885744839826657,0,0,43,33,1,0,0
21,74,0,1.3325207350799246,3,1,58,40,3,1,2
21,75,0,1.9516557514316448,1,1,37,46,1,0,0
21,76,0,1.5008019600663831,2,1,50,41,2,0,1
21,77,0,1.3397979381488767,2,1,51,36,2,0,1
21,78,0,1.4190286572293191,3,1,54,48,3,2,3
21,79,0,1.444773299082044,3,1,54,44,3,1,2
21,1,1,3.5323229671876097,0,0,36,30,1,0,0
21,2,1,3.4885679304034056,1,0,52,43,3,1,2
21,3,1,2.7150189934318405,1,1,40,41,1,0,0
21,4,1,2.431245961613058,2,1,44,33,2,0,1
21,5,1,1.3930321121943052,1,1,44,38,1,0,0
21,6,1,2.478503067040947,3,1,60,51,3,2,3
21,7,1,2.318231202748393,2,1,42,33,2,0,1
21,8,1,2.4449231439293726,1,1,48,40,1,0,0
21,9,1,1.7463311052297286,2,1,55,31,2,0,1
21,10,1,1.46239935392623,3,1,54,48,3,2,3
21,11,1,3.496576949766677,3,1,55,38,3,1,2
21,12,1,1.5891107510442453,3,1,52,52,3,2,3
21,13,1,1.8521229328489424,3,1,58,35,3,1,2
21,14,1,1.3080168358710578,3,1,44,50,3,2,3
21,15,1,1.852184031317848,2,1,43,36,2,0,1
21,16,1,1.375236073900851,3,1,54,40,3,1,2
21,17,1,1.5484642268465905,3,1,50,50,3,2,3
21,18,1,1.3047885156729535,3,1,57,56,3,2,3
21,19,1,1.0891354976301957,3,1,51,60,3,2,3
21,20,1,1.3155251208572736,2,1,49,31,2,0,1
21,21,1,1.3894017026332222,3,1,59,50,3,2,3
21,22,1,1.4190778090696767,3,1,61,40,3,1,2
21,23,1,1.812064524078778,3,1,51,58,3,2,3
21,24,1,1.487089279198699,1,1,38,40,1,0,0
21,25,1,1.5324468707858614,2,1,53,44,2,0,1
21,26,1,1.910073635601293,1,1,33,32,1,0,0
21,27,1,1.3439516100124818,1,1,42,28,1,0,0
21,28,1,1.6920347052955549,2,1,48,39,2,0,1
21,29,1,1.2575501835171965,2,1,50,43,2,0,1
21,30,1,1.0944145418452536,3,1,50,45,3,1,2
21,31,1,1.0976469580300543,3,1,64,40,3,2,3
21,32,1,1.2001906681816763,3,1,57,39,3,1,2
21,33,1,1.2276436778274729,1,1,42,30,1,0,0
21,34,1,1.0453265303549415,1,1,39,46,1,0,0
21,35,1,1.3910807158554237,2,1,53,32,2,0,1
21,36,1,1.6618609364722945,1,1,41,37,1,0,0
21,37,1,1.2693674465308504,2,1,44,34,2,0,1
21,38,1,1.8331376930782424,1,1,34,37,1,0,0
21,39,1,1.2977601437960402,2,1,51,35,2,0,1
21,40,1,1.799554356644876,1,1,50,36,1,0,0
21,41,1,1.4991318214815692,2,1,46,36,2,0,1
21,42,1,1.1773258463254024,3,1,46,30,3,1,2
21,43,1,2.515131086934161,3,1,48,52,3,2,3
21,44,1,1.5453697088814806,3,1,56,49,3,2,3
21,45,1,1.375287956399916,3,1,60,47,3,1,2
21,46,1,2.335922793381542,3,1,53,52,3,2,3
21,47,1,1.2592029141578678,2,0,56,46,3,2,3
21,48,1,1.6495142671756184,1,1,37,34,1,0,0
21,49,1,1.4313715718726598,3,1,53,34,3,1,2
21,50,1,1.281446170030904,3,1,54,44,3,1,2
21,51,1,1.6591367639721284,1,1,45,39,1,0,0
21,52,1,1.481967589139458,2,0,58,55,3,2,3
21,53,1,1.2299149024629514,2,1,47,37,2,0,1
21,54,1,1.189575918601804,3,1,53,39,3,1,2
21,55,1,1.3276601641737216,3,1,59,35,3,1,2
21,56,1,1.5547648784149717,1,1,43,34,1,0,0
21,57,1,1.2537975770192131,2,1,45,42,2,0,1
21,58,1,0.9971850331276072,3,1,52,41,3,1,2
21,59,1,1.1727127412832488,3,1,55,51,3,2,3
21,60,1,0.976741622085683,3,1,47,37,3,1,2
21,61,1,1.1299776051928347,1,1,38,35,1,0,0
21,62,1,1.177610176068811,2,1,57,29,2,0,1
21,63,1,1.2547669605428382,3,1,57,46,3,1,2
21,64,1,1.174108790090031,2,1,45,38,2,0,1
21,65,1,1.1306838215696189,3,1,51,47,3,2,3
21,66,1,1.0942513850413889,1,1,40,33,1,0,0
21,67,1,1.2006169921323817,1,1,41,42,1,0,0
21,68,1,1.5282870549408472,3,1,62,54,3,2,3
21,69,1,1.3060490555844808,2,1,53,26,2,0,1
21,70,1,0.9528852301109508,1,1,46,39,1,0,0
21,71,1,1.0969475682977643,3,1,48,36,3,1,2
21,72,1,1.0526975997854606,3,1,56,32,3,1,2
21,73,1,1.0366727344162427,3,1,49,43,3,1,2
21,74,1,1.4397953098905418,3,1,55,47,3,2,3
21,75,1,1.6520599229197614,2,1,56,35,2,0,1
21,76,1,1.017582705650966,3,1,49,42,3,1,2
21,77,1,1.0475581604514446,2,1,49,38,2,0,1
21,78,1,1.2670648193316083,1,1,37,41,1,0,0
21,79,1,1.2466712427940363,3,1,54,54,3,2,3
21,80,1,1.1348504640582178,2,1,48,36,2,0,1
21,1,2,2.05542074828918,3,1,56,52,3,2,3
21,2,2,1.84859628828508,1,0,52,44,3,1,2
21,3,2,2.3130050650288467,1,1,38,38,1,0,0
21,4,2,1.698312487605108,0,0,42,36,1,0,0
21,5,2,2.869965733657409,2,1,47,42,2,0,1
21,6,2,1.5775996630363809,2,1,44,33,2,0,1
21,7,2,2.646692814990274,3,1,47,36,3,1,2
21,8,2,1.4081398178714153,3,1,58,54,3,2,3
21,9,2,2.357326713308794,1,0,50,43,3,1,2
21,10,2,1.7200792436897243,2,1,53,35,2,0,1
21,11,2,1.2570173639114728,1,1,39,39,1,0,0
21,12,2,1.7067771854899547,3,1,56,46,3,2,3
21,13,2,1.2727927154237475,1,1,48,37,1,0,0
21,14,2,1.2426588824710052,1,1,40,35,1,0,0
21,15,2,1.2232667746866357,1,1,36,38,1,0,0
21,16,2,1.2384878026632578,3,1,55,46,3,1,2
21,17,2,1.268988909091604,1,1,40,31,1,0,0
21,18,2,1.3715008753470102,2,1,52,36,2,0,1
21,19,2,1.0458340913746724,2,1,45,33,2,0,1
21,20,2,1.4885672477385017,3,1,46,42,3,1,2
21,21,2,1.0107611811054085,3,1,53,30,3,1,2
21,22,2,1.0960218752998117,1,1,45,40,1,0,0
21,23,2,0.9181604787117976,1,1,42,32,1,0,0
21,24,2,1.5440992703333905,3,1,57,45,3,2,3
21,25,2,1.1244490471199242,1,1,37,39,1,0,0
21,26,2,1.0330757754127262,2,1,60,29,2,0,1
21,27,2,1.1969951158771437,3,1,49,38,3,1,2
21,28,2,1.0268198383655545,3,1,62,42,3,2,3
21,29,2,0.9357858508919892,3,1,54,45,3,1,2
21,30,2,0.964419187376734,3,1,55,56,3,2,3
21,31,2,1.09263927293523,1,1,39,38,1,0,0
21,32,2,1.1209957889850557,3,1,52,49,3,2,3
21,33,2,0.9390725389002909,2,1,57,26,2,0,1
21,34,2,1.2827439151560611,2,1,46,42,2,0,1
21,35,2,1.2800357852711386,3,1,61,43,3,1,2
21,36,2,0.9629040136233016,3,1,50,54,3,2,3
21,37,2,1.0025282478009103,1,1,41,30,1,0,0
21,38,2,0.8535114723472361,3,1,58,52,3,2,3
21,39,2,1.0044127430237495,2,1,49,37,2,0,1
21,40,2,0.9709686701389728,3,1,53,33,3,1,2
21,41,2,0.9814188975860816,1,1,44,34,1,0,0
21,42,2,1.1639278737702623,3,1,60,48,3,2,3
21,43,2,0.8636473328133434,2,1,51,41,2,0,1
21,44,2,1.00272007651256,2,1,50,34,2,0,1
21,45,2,0.9712980557378614,3,1,56,47,3,2,3
21,46,2,0.989707126709618,3,1,44,55,3,2,3
21,47,2,0.8968470118234109,2,1,40,46,2,0,1
21,48,2,1.1642801286279791,1,1,37,30,1,0,0
21,49,2,0.8790103549963533,3,1,49,38,3,1,2
21,50,2,0.8910747425416048,3,1,55,49,3,2,3
21,51,2,0.9855210282839836,2,1,53,43,2,0,1
21,52,2,1.068832374133308,1,1,47,31,1,0,0
21,53,2,0.985645955878681,2,1,53,37,2,0,1
21,54,2,1.0417701898868472,1,1,35,32,1,0,0
21,55,2,1.2859807686600109,3,1,48,40,3,1,2
21,56,2,1.2448768592794297,3,1,59,48,3,2,3
21,57,2,1.1020945169411789,2,1,48,36,2,0,1
21,58,2,0.931446152963872,2,1,58,44,2,0,1
21,59,2,1.4358938825416772,1,1,35,35,1,0,0
21,60,2,0.9264104786261668,1,1,46,40,1,0,0
21,61,2,1.315182081969397,3,1,54,34,3,1,2
21,62,2,1.39355742249154,3,1,48,43,3,1,2
21,63,2,1.1128031328835275,2,1,44,34,2,0,1
21,64,2,1.002816673532834,3,1,60,41,3,1,2
21,65,2,0.971934640339896,3,1,54,51,3,2,3
21,66,2,1.0349302333988817,3,1,59,43,3,2,3
21,67,2,1.0124825195225642,1,1,37,39,1,0,0
21,68,2,1.285617932502646,2,1,56,33,2,0,1
21,69,2,1.0272932661637242,1,1,34,41,1,0,0
21,70,2,1.0000948903598328,3,1,53,50,3,2,3
21,71,2,1.035092024874757,3,1,57,41,3,1,2
21,72,2,1.0105983656330864,3,1,51,39,3,1,2
21,73,2,0.9760678322709282,3,1,52,50,3,2,3
21,74,2,1.0276376703805,3,1,57,40,3,1,2
21,75,2,0.8908713085347699,3,1,51,55,3,2,3
21,76,2,1.0859809051926277,2,1,50,28,2,0,1
21,77,2,0.9206061241147836,3,1,54,47,3,2,3
21,78,2,0.8463141410193202,3,1,64,32,3,1,2
21,79,2,0.9054243493437752,3,1,51,50,3,1,2
21,80,2,1.1119515089785637,2,1,51,36,2,0,1
22,1,0,2.911274860675803,0,0,46,32,1,0,0
22,2,0,2.2372223968714025,0,0,48,38,2,0,1
22,3,0,1.3721437550966584,1,0,58,38,3,1,2
22,4,0,1.7629322276825403,3,1,51,40,3,1,2
22,5,0,1.7186242715497428,3,1,57,41,3,1,2
22,6,0,1.8772663334557365,0,0,51,29,2,0,1
22,7,0,1.5721832133713178,3,1,54,48,3,2,3
22,8,0,1.0567806621693308,3,1,57,54,3,2,3
22,9,0,1.5908900537497177,1,1,42,37,1,0,0
22,10,0,1.0638838342929375,2,1,51,35,2,0,1
22,11,0,0.956634127242978,3,1,52,42,3,2,3
22,12,0,1.029978390109136,2,1,50,42,2,0,1
22,13,0,1.1238942040372422,3,1,58,50,3,2,3
22,14,0,0.959535129640244,2,1,47,34,2,0,1
22,15,0,0.9546868135976184,3,1,51,53,3,2,3
22,16,0,1.461299999966286,1,1,40,41,1,0,0
22,17,0,1.5334161410974048,0,0,55,38,2,0,1
22,18,0,1.5413607029031482,1,1,37,35,1,0,0
22,19,0,1.1627718687077504,3,1,59,49,3,2,3
22,20,0,1.0204135131616567,3,1,54,43,3,1,2
22,21,0,1.2520472393371165,2,1,44,36,2,0,1
22,22,0,1.3314099131057446,1,1,41,39,1,0,0
22,23,0,1.0558682748978754,1,1,36,40,1,0,0
22,24,0,1.190525440176316,2,1,50,36,2,0,1
22,25,0,1.052920168333003,3,1,55,34,3,1,2
22,26,0,1.1925232713374498,1,1,43,44,1,0,0
22,27,0,1.0888091076249111,3,1,53,32,3,1,2
22,28,0,1.1560984367897618,3,1,60,56,3,2,3
22,29,0,1.3554545432825762,1,1,44,33,1,0,0
22,30,0,1.0722321948805984,3,1,52,40,3,1,2
22,31,0,1.0500130219134007,3,1,46,46,3,2,3
22,32,0,1.3915557926693507,3,1,61,35,3,1,2
22,33,0,1.2893482796907847,2,1,49,41,2,0,1
22,34,0,1.090058050767766,1,1,41,33,1,0,0
22,35,0,1.0812598112352134,1,1,34,38,1,0,0
22,36,0,1.5146994020160491,2,1,58,35,2,0,1
22,37,0,1.8214117119396176,3,1,54,53,3,2,3
22,38,0,1.1219861438648877,2,1,40,33,2,0,1
22,39,0,1.052932456376766,3,1,50,38,3,1,2
22,40,0,1.330982562241843,1,1,45,46,1,0,0
22,41,0,1.1879282255349608,3,1,52,42,3,1,2
22,42,0,1.243199164959151,1,1,35,31,1,0,0
22,43,0,1.2414682574226392,3,1,56,47,3,2,3
22,44,0,1.17315697259437,2,1,51,42,2,0,1
22,45,0,1.4125932654005735,2,1,54,43,2,0,1
22,46,0,1.024465837018397,3,1,49,44,3,2,3
22,47,0,0.8726706049847053,3,1,55,37,3,1,2
22,48,0,1.0999942997132166,2,1,52,30,2,0,1
22,49,0,0.9689870248494116,3,1,55,44,3,1,2
22,50,0,1.1948351302889932,2,1,46,40,2,0,1
22,51,0,1.4797945302507287,2,1,49,30,2,0,1
22,52,0,1.1881722797425027,1,1,38,36,1,0,0
22,53,0,0.9980724837587333,3,1,48,53,3,2,3
22,54,0,1.3378235894260797,3,1,57,50,3,1,2
22,55,0,1.0381342380060232,3,1,44,36,3,1,2
22,56,0,0.8252483123560523,3,1,59,52,3,2,3
22,57,0,0.8078791621055643,3,1,47,43,3,2,3
22,58,0,1.164824654731092,1,1,46,34,1,0,0
22,59,0,0.9626808689154132,3,1,56,45,3,2,3
22,60,0,1.6953271640522871,2,1,57,32,2,0,1
22,61,0,1.0985576225639306,3,1,53,39,3,1,2
22,62,0,1.2420376034633591,1,1,43,36,1,0,0
22,63,0,1.3817912350059487,3,1,51,56,3,2,3
22,64,0,1.1487088849726206,1,1,40,39,1,0,0
22,65,0,1.0380966912052827,3,1,64,37,3,1,2
22,66,0,1.1009182923580738,1,1,45,26,1,0,0
22,67,0,1.036199553739607,1,1,39,37,1,0,0
22,68,0,1.586579680968498,2,1,47,28,2,0,1
22,69,0,1.0316355693812511,3,1,56,47,3,1,2
22,70,0,1.0680593799252165,2,1,45,37,2,0,1
22,71,0,0.9403743143011524,3,1,49,30,3,1,2
22,72,0,0.8794317598831185,3,1,53,39,3,1,2
22,73,0,1.1779049362785372,2,1,52,34,2,0,1
22,74,0,1.0538537183456356,3,1,54,50,3,2,3
22,75,0,1.13111035790007,1,1,42,39,1,0,0
22,76,0,1.0403873874156488,3,1,48,33,3,1,2
22,77,0,1.0076390673784772,1,1,48,31,1,0,0
22,78,0,0.9881707096037644,3,1,62,55,3,2,3
22,79,0,1.1188892154323185,3,1,60,48,3,2,3
22,80,0,1.047542101057843,3,1,50,60,3,2,3
22,1,1,1.7684731115414252,2,0,60,50,3,2,3
22,2,1,1.9487868457854347,0,0,40,37,1,0,0
22,3,1,2.715762522626392,1,1,46,31,1,0,0
22,4,1,2.9216650845810364,1,0,47,39,3,1,2
22,5,1,1.3367118627757009,3,1,60,46,3,2,3
22,6,1,2.9605884880820668,1,1,45,38,1,0,0
22,7,1,2.22541665855988,3,1,50,43,3,1,2
22,8,1,1.251038937057274,3,1,55,55,3,2,3
22,9,1,1.3834586543162004,1,1,36,31,1,0,0
22,10,1,1.0544486644776043,1,1,35,35,1,0,0
22,11,1,1.1226776876765143,3,1,53,47,3,2,3
22,12,1,2.255811818162329,0,0,49,38,2,0,1
22,13,1,1.5967149279595103,3,1,44,40,3,1,2
22,14,1,1.981375762584321,3,1,58,36,3,1,2
22,15,1,2.516143247191394,1,1,41,30,1,0,0
22,16,1,2.3708347370711635,3,1,57,40,3,1,2
22,17,1,1.9492783675468672,3,1,52,32,3,1,2
22,18,1,1.998408015628229,2,1,53,39,2,0,1
22,19,1,1.6067457265771736,3,1,58,52,3,2,3
22,20,1,1.4022634577122517,3,1,49,37,3,1,2
22,21,1,1.526881291009886,3,1,55,45,3,1,2
22,22,1,1.2022311674636512,3,1,52,35,3,1,2
22,23,1,1.9960937673331496,2,1,50,39,2,0,1
22,24,1,0.9668919133409872,2,1,48,34,2,0,1
22,25,1,1.639120285273748,2,1,50,37,2,0,1
22,26,1,1.6211776929676491,3,1,54,51,3,2,3
22,27,1,2.1964841175322363,1,1,46,36,1,0,0
22,28,1,1.6052223504502765,2,1,45,35,2,0,1
22,29,1,1.5711947084955682,2,1,44,43,2,0,1
22,30,1,1.5358570245116423,3,1,48,55,3,2,3
22,31,1,2.9080646091706512,2,1,43,28,2,0,1
22,32,1,1.8700839717148483,1,1,38,38,1,0,0
22,33,1,1.9852379630929136,3,1,50,56,3,2,3
22,34,1,1.2808770386627657,3,1,62,52,3,2,3
22,35,1,1.34136288744412,2,1,47,29,2,0,1
22,36,1,1.219275025880961,3,1,61,57,3,2,3
22,37,1,1.6374388712474683,1,1,42,46,1,0,0
22,38,1,1.3370699227252771,2,1,44,40,2,0,1
22,39,1,1.1787767047353557,3,1,51,42,3,1,2
22,40,1,2.111275065476548,1,1,34,34,1,0,0
22,41,1,2.2170017377347904,2,1,42,39,2,0,1
22,42,1,2.281161029014584,3,1,51,51,3,2,3
22,43,1,2.631068203081668,2,1,48,34,2,0,1
22,44,1,1.5192449543073965,3,1,56,47,3,1,2
22,45,1,1.9278746428362863,3,1,54,30,3,1,2
22,46,1,2.613656044675736,3,1,57,44,3,1,2
22,47,1,1.0913022152271878,3,1,52,54,3,2,3
22,48,1,1.5341582024229865,3,1,55,37,3,1,2
22,49,1,1.2908201142990947,1,1,43,26,1,0,0
22,50,1,1.3183494289642113,1,0,56,39,3,1,2
22,51,1,1.462179960452886,2,1,53,44,2,0,1
22,52,1,2.4935318808184093,3,1,46,40,3,1,2
22,53,1,3.151068872097312,1,1,43,30,1,0,0
22,54,1,1.9510256591429425,2,1,48,40,2,0,1
22,55,1,1.1003544076702385,3,1,53,53,3,2,3
22,56,1,1.1320241105077002,1,1,33,42,1,0,0
22,57,1,1.4366986531285877,2,1,49,35,2,0,1
22,58,1,1.7357927170814946,1,1,42,33,1,0,0
22,59,1,1.6693393162458958,2,1,56,37,2,0,1
22,60,1,0.9281855986173468,2,1,50,36,2,0,1
22,61,1,1.217226677207691,3,1,57,60,3,2,3
22,62,1,1.4127243378707135,3,1,59,38,3,1,2
22,63,1,1.45832390396572,3,1,49,47,3,2,3
22,64,1,1.3924480412006233,2,0,56,54,3,2,3
22,65,1,1.1717537462318433,3,1,51,46,3,2,3
22,66,1,1.3374535827670115,3,1,54,50,3,1,2
22,67,1,2.4401256520768584,2,1,45,41,2,0,1
22,68,1,1.3954732893762412,1,1,38,32,1,0,0
22,69,1,1.4930512817618364,1,1,44,36,1,0,0
22,70,1,1.534659964221646,2,1,52,36,2,0,1
22,71,1,1.3857350144744487,2,1,51,33,2,0,1
22,72,1,2.04185580867761,3,1,54,49,3,2,3
22,73,1,1.3218167053910292,3,1,53,58,3,2,3
22,74,1,2.446964631254559,1,1,37,42,1,0,0
22,75,1,1.5899585517445305,1,1,48,32,1,0,0
22,76,1,1.0960938697344318,3,1,59,40,3,2,3
22,77,1,1.2767212904354892,1,1,41,33,1,0,0
22,78,1,1.2160907158022385,3,1,48,34,3,1,2
22,79,1,1.1373970577642467,3,1,64,39,3,1,2
22,80,1,1.0822288600420509,1,1,41,41,1,0,0
22,1,2,1.6226939010684869,2,1,50,42,2,0,1
22,2,2,0.983130563540726,2,0,52,57,3,2,3
22,3,2,0.9789000630444208,2,0,54,52,3,2,3
22,4,2,1.7531502619567618,0,0,44,31,1,0,0
22,5,2,1.6095375019158382,3,1,53,47,3,2,3
22,6,2,1.8944402403403728,2,1,47,32,2,0,1
22,7,2,1.3114974790732958,2,1,51,39,2,0,1
22,8,2,1.4154847104300643,1,1,39,41,1,0,0
22,9,2,1.6695598183696347,0,0,60,33,2,0,1
22,10,2,1.2912071876871778,3,1,56,40,3,2,3
22,11,2,1.4163045960358431,3,1,55,41,3,1,2
22,12,2,1.8152748579450413,1,1,36,34,1,0,0
22,13,2,3.196698134299368,2,1,48,39,2,0,1
22,14,2,0.952513195141364,3,1,47,32,3,1,2
22,15,2,1.1171794706378932,3,1,61,50,3,2,3
22,16,2,1.0264954122931158,3,1,51,53,3,2,3
22,17,2,1.4802631825959909,1,1,42,38,1,0,0
22,18,2,1.8608245891955448,2,1,46,36,2,0,1
22,19,2,2.211820279163476,1,1,38,30,1,0,0
22,20,2,1.0569410894104294,3,1,50,50,3,2,3
22,21,2,1.1484467400332503,3,1,59,42,3,1,2
22,22,2,1.0206923834948611,3,1,46,43,3,2,3
22,23,2,1.0186163867219875,3,1,58,46,3,2,3
22,24,2,1.9996624201239683,3,1,51,43,3,1,2
22,25,2,1.0348581089310755,3,1,62,39,3,1,2
22,26,2,2.3031672092183726,1,1,45,38,1,0,0
22,27,2,1.4933407334665392,2,1,54,46,2,0,1
22,28,2,1.4302696167524118,2,1,42,26,2,0,1
22,29,2,1.4589342101535294,3,1,54,34,3,1,2
22,30,2,1.2973170762506925,3,1,54,37,3,1,2
22,31,2,1.1749913045023277,2,1,52,30,2,0,1
22,32,2,1.4141029881448048,3,1,55,45,3,2,3
22,33,2,1.0900331333450597,3,1,44,43,3,1,2
22,34,2,1.3043321840596036,1,1,38,37,1,0,0
22,35,2,1.1593827578944909,3,1,57,40,3,1,2
22,36,2,1.069518926488854,2,1,51,33,2,0,1
22,37,2,1.1851064127549762,2,1,47,39,2,0,1
22,38,2,1.6275254917181885,3,1,53,42,3,1,2
22,39,2,0.9846795397579626,3,1,51,36,3,1,2
22,40,2,1.2554855023263372,2,1,52,31,2,0,1
22,41,2,1.5559947393521725,3,1,56,40,3,1,2
22,42,2,1.2617445540927292,1,1,45,40,1,0,0
22,43,2,1.0622846818951075,1,1,46,35,1,0,0
22,44,2,1.1374206098489594,1,1,37,36,1,0,0
22,45,2,2.261363283392712,3,1,53,44,3,1,2
22,46,2,1.1331791866477945,1,1,34,32,1,0,0
22,47,2,1.8834782810527035,3,1,59,33,3,1,2
22,48,2,1.0125300502413666,3,1,49,49,3,2,3
22,49,2,1.0247481206970406,3,1,55,51,3,2,3
22,50,2,1.1520027634442158,1,1,48,41,1,0,0
22,51,2,1.1401004274530349,2,1,44,35,2,0,1
22,52,2,1.109050588171158,2,1,58,37,2,0,1
22,53,2,1.0231687657033035,1,1,47,36,1,0,0
22,54,2,0.8462055714671806,1,1,40,43,1,0,0
22,55,2,1.088269799025511,3,1,52,53,3,2,3
22,56,2,1.0754345956911493,2,1,50,34,2,0,1
22,57,2,0.9952598870113434,3,1,60,41,3,1,2
22,58,2,1.170524941828262,3,1,48,39,3,1,2
22,59,2,1.0104076319676096,2,1,56,36,2,0,1
22,60,2,1.1617168035936631,3,1,60,44,3,2,3
22,61,2,1.0158508941431137,3,1,64,48,3,2,3
22,62,2,1.1285919915408158,1,1,40,29,1,0,0
22,63,2,0.933372518539727,3,1,50,54,3,2,3
22,64,2,1.1468588516754608,1,1,37,37,1,0,0
22,65,2,1.0372822669523885,3,1,56,53,3,2,3
22,66,2,1.1151997302094971,3,1,48,49,3,2,3
22,67,2,0.9929353986808565,3,1,58,38,3,1,2
22,68,2,1.0372652002251923,3,1,49,50,3,1,2
22,69,2,2.229488779820713,1,1,30,33,1,0,0
22,70,2,1.0489719515162506,3,1,52,56,3,2,3
22,71,2,1.1934895894673898,1,1,46,42,1,0,0
22,72,2,1.4218133944459623,2,1,45,35,2,0,1
22,73,2,1.091931294814458,3,1,57,35,3,1,2
